FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
290699859,0,184316,0,0,0,0,0,0,184316,184316,0
338775907,0,1193778,0,0,6000,0,0,0,1193778,1193778,183133
280978341,0,67854462,0,0,0,0,0,0,67854462,67854462,20181339
290359422,1,513854,0,0,287081,0,0,0,513854,513854,27771
275963215,1,463531,49858,0,470802,0,0,0,508389,508389,26678
306218195,0,0,0,0,155786,0,0,0,0,0,0
298822477,0,0,0,0,321131,0,0,0,0,0,0
283587805,0,503151,0,0,0,0,0,0,503151,503151,25630
288955401,0,0,0,0,101773,0,0,0,0,0,0
293267768,0,500000,0,0,21646,0,0,0,500000,500000,25000
286372914,1,1190265,0,0,161317,0,0,0,1190265,1190265,200422
270540761,0,396305,0,0,0,0,0,0,396305,396305,14630
268804486,0,0,0,0,0,0,0,0,0,0,0
309532555,0,727631,0,0,0,0,0,0,727631,727631,70526
308123744,0,699032,0,0,202455,0,0,0,699032,699032,64806
321456993,0,0,0,0,53268,0,0,0,0,0,0
280662390,0,0,0,0,9466,0,0,0,0,0,0
321552980,0,425157,0,0,17118,0,0,0,425157,425157,17516
278470242,1,1519103,0,0,562723,0,0,0,1519103,1519103,280731
296769571,0,3177648,0,0,0,0,0,0,3177648,3177648,778294
279036455,0,406930,0,0,0,0,0,0,406930,406930,15693
318047235,0,833428,-200000,0,0,0,0,0,833428,833428,91686
290145528,1,1335130,0,0,8958,0,0,0,1335130,1335130,225539
323082613,2,0,1232216,0,586634,0,0,0,1227216,1227216,193165
343681421,0,966852,0,0,7643,0,0,0,966852,966852,118370
284631403,0,555916,-27620,0,18376,0,0,0,555916,555916,36183
283816697,0,821656,0,0,6178,0,0,0,821656,821656,89331
281549076,0,815964,0,0,0,0,0,0,815964,815964,88193
285354034,0,1115228,-144806,0,22684,0,0,0,1115228,1115228,159568
269940020,0,0,0,0,0,0,0,0,0,0,0
286037345,0,1189975,0,0,962,0,0,0,1189975,1189975,181992
287692007,0,1518280,0,0,14713,0,0,0,1518280,1518280,280484
288168705,0,926224,0,0,0,0,0,0,926224,926224,110245
314950899,0,0,0,0,19421,0,0,0,0,0,243415
287936245,0,488452,0,0,0,0,0,0,488452,488452,23845
339641725,0,297648,0,0,8893,0,0,0,297648,297648,4765
272500592,0,498001,0,0,0,0,0,0,498001,498001,24800
313259283,0,0,-38576,0,54509,0,0,0,0,0,0
307127866,0,1227962,0,0,22645,0,0,0,1227962,1227962,193389
276562708,0,674455,0,0,0,0,0,0,674455,674455,59891
312258662,1,0,0,0,62261,0,0,0,0,0,0
290638859,0,1158168,0,0,0,0,0,0,1158168,1158168,172450
294136418,0,294548,0,0,0,0,0,0,294548,294548,4455
334126600,0,0,0,0,1016457,0,0,0,0,0,0
317489426,0,0,0,0,4,0,0,0,0,0,0
289413656,0,978722,0,0,1200,0,0,0,978722,978722,120744
307348852,0,316420953,0,0,0,0,0,0,316420953,316420953,94751286
280317081,0,781287,0,0,17859,0,0,0,781287,781287,81257
295286557,0,1902073,0,0,0,0,0,0,1902073,1902073,395622
318867051,0,0,0,0,309494,0,0,0,0,0,0
287098507,0,0,491469,0,105829,0,0,0,486469,486469,23647
280451053,0,1123167,0,0,0,0,0,0,1123167,1123167,161950
303828554,0,77313285,0,0,0,0,0,0,77313285,77313285,23018986
329677787,0,0,0,0,0,0,0,0,0,0,0
285729262,0,732914,-200000,0,0,0,0,0,732914,732914,71583
272652024,0,1974050,0,0,74603,0,0,0,1974050,1974050,417215
314013322,0,0,0,0,1400,0,0,0,0,0,0
323240350,0,0,0,0,53346,0,0,0,0,0,0
286845527,0,0,718876,0,166083,0,0,0,713876,713876,67775
286682303,0,936348,0,0,47837,0,0,0,936348,936348,112270
297664056,0,354000,0,0,0,0,0,0,354000,354000,10400
313799684,0,0,68228,0,649715,0,0,0,63228,63228,0
317065607,0,0,0,0,0,0,0,0,0,0,0
277862960,0,1420652,-103140,0,0,0,0,0,1420652,1420652,251196
313602260,0,0,0,0,0,0,0,0,0,0,0
283816118,0,930581,0,0,0,0,0,0,930581,930581,111116
291754016,0,1043019,0,0,239454,0,0,0,1043019,1043019,137906
290684618,0,626795,0,0,0,0,0,0,626795,626795,50359
276932915,0,1197992,-120232,0,26041,0,0,0,1197992,1197992,184398
271809484,0,1170831,-66800,0,0,0,0,0,1170831,1170831,176249
298146500,0,0,0,0,0,0,0,0,0,0,0
280824677,0,471460,-5140,0,0,0,0,0,471460,471460,22146
328877731,2,0,0,0,57934,0,0,0,0,0,0
309975368,0,0,804326,0,130665,0,0,0,799326,799326,84865
294395806,0,848478,0,0,0,0,0,0,848478,848478,94696
303537999,0,0,78599,0,10102,0,0,0,73599,73599,0
339091561,0,1616356,0,0,110724,0,0,0,1616356,1616356,309907
297107139,0,0,0,0,0,0,0,0,0,0,0
287653000,0,2020677,2853,0,0,0,0,0,2020677,2020677,431203
305707942,0,1498300,614740,0,8664,0,0,0,2108040,2108040,457412
314336239,0,0,0,0,19763,0,0,0,0,0,0
281496154,0,729522,0,0,19230,0,0,0,729522,729522,70904
329787502,0,220704,0,0,236,0,0,0,220704,220704,0
269254081,0,840625,0,0,5640,0,0,0,840625,840625,93125
270452134,1,0,0,0,2407313,0,0,0,0,0,0
321382703,0,200000,246166,0,875338,0,0,0,441166,441166,19117
294064227,1,0,0,0,561891,0,0,0,0,0,0
279645363,0,0,0,0,295586,0,0,0,0,0,0
275342877,0,433691,0,0,0,0,0,0,433691,433691,18369
318843903,0,100078,0,0,385049,0,0,0,100078,100078,0
274635096,0,1420332,0,0,0,0,0,0,1420332,1420332,251100
289080045,0,0,0,0,87831,0,0,0,0,0,0
289218496,0,1160153,-36037,0,25293,0,0,0,1160153,1160153,173046
342838155,0,581533,-6668,0,0,0,0,0,581533,581533,41307
300498841,0,1152135,-100094,0,0,0,0,0,1152135,1152135,170640
283622009,0,1669638,0,0,588213,0,0,0,1669638,1669638,325891
302782133,0,0,0,0,1000,0,0,0,0,0,0
313456381,1,487622,0,0,160,0,0,0,487622,487622,23762
297881000,0,950517,-135364,0,0,0,0,0,950517,950517,115103
285265406,0,1261428,-200000,0,0,0,0,0,1261428,1261428,203428
278808768,0,3165208,-200000,0,0,0,0,0,3165208,3165208,774562
284080502,0,1202310,0,0,0,0,0,0,1202310,1202310,185693
302108362,0,2907600,-208876,0,53006,0,0,0,2907600,2907600,697280
283817194,0,1147950,0,0,0,0,0,0,1147950,1147950,169385
287550257,0,1639952,0,0,0,0,0,0,1639952,1639952,316986
276402237,0,0,0,0,44905,0,0,0,0,0,0
314026971,0,0,277200,0,41162,0,0,0,272200,272200,2220
290249213,0,240000,0,0,120233,0,0,0,240000,240000,0
323131609,0,1691263,-77452,0,7953,0,0,0,1691263,1691263,332379
288827160,0,0,0,0,30239,0,0,0,0,0,0
303901915,0,0,0,0,131240,0,0,0,0,0,0
298328171,0,1549458,0,0,18129,0,0,0,1549458,1549458,289837
290073825,0,352766985,0,0,0,0,0,0,352766985,352766985,105655096
310439847,0,0,0,0,415,0,0,0,0,0,0
286147958,0,1691246,0,0,0,0,0,0,1691246,1691246,332374
331209700,0,0,0,0,0,0,0,0,0,0,0
294094560,0,495397,0,0,0,0,0,0,495397,495397,24540
296874665,0,0,0,0,1703,0,0,0,0,0,0
289621431,0,1016393,-68620,0,0,0,0,0,1016393,1016393,129918
331957777,0,0,0,0,7524,0,0,0,0,0,0
295789541,0,384000,-77331,0,6904,0,0,0,384000,384000,13400
313942493,0,1093239,-85650,0,0,0,0,0,1093239,1093239,152972
325742620,0,628256,0,0,3107,0,0,0,628256,628256,50651
291630951,0,429777,0,0,0,0,0,0,429777,429777,17978
293433802,0,1418400,323589,0,348371,0,0,0,1736989,1736989,346097
338575583,0,0,0,0,292833,0,0,0,0,0,0
291776340,0,446051,0,0,0,0,0,0,446051,446051,19605
277792015,0,1308166,-200000,0,0,0,0,0,1308166,1308166,217450
290919574,0,1017047,0,0,35664,0,0,0,1017047,1017047,130114
293278954,0,1032609,0,0,0,0,0,0,1032609,1032609,134783
336628652,0,0,0,0,0,0,0,0,0,0,0
292763671,0,1838897,0,0,611254,0,0,0,1838897,1838897,376669
280568400,0,871054,0,0,0,0,0,0,871054,871054,99211
309160022,0,1185000,0,0,7844,0,0,0,1185000,1185000,180500
319037571,0,0,0,0,30842,0,0,0,0,0,0
276055859,0,477659,-36000,0,0,0,0,0,477659,477659,22766
295225690,0,1358400,-84611,0,0,0,0,0,1358400,1358400,232520
275341119,0,680987,-101372,0,0,0,0,0,680987,680987,61197
289148654,0,496388,0,0,0,0,0,0,496388,496388,24639
306246700,1,0,71189,0,50044,0,0,0,66189,66189,171200
288554672,0,0,168000,0,186659,0,0,0,163000,163000,0
293440096,0,804886,0,0,11220,0,0,0,804886,804886,85977
306857773,0,0,0,0,398226,0,0,0,0,0,0
322864476,1,0,0,0,21341,0,0,0,0,0,0
293676666,0,67039287,0,0,0,0,0,0,67039287,67039287,19936786
300138968,0,840875,0,0,0,0,0,0,840875,840875,93175
276379284,0,345900,0,0,29607,0,0,0,345900,345900,9590
299548401,0,0,0,0,192600,0,0,0,0,0,0
306520200,0,0,0,0,643734,0,0,0,0,0,0
272184210,0,1827098,-113920,0,1500,0,0,0,1827098,1827098,373129
328597835,0,0,0,0,11848,0,0,0,0,0,0
314858198,1,188951,0,0,13597,0,0,0,188951,188951,0
322875584,0,0,0,0,0,0,0,0,0,0,0
270091227,1,734952,0,0,20017,0,0,0,734952,734952,71990
336375588,1,0,938425,0,2144,0,0,0,933425,933425,111685
321605034,0,635126,-160000,0,0,0,0,0,635126,635126,52025
293282645,0,820491,0,0,0,0,0,0,820491,820491,89098
270971029,0,672811,0,0,0,0,0,0,672811,672811,59562
329136619,0,0,0,0,60724,0,0,0,0,0,0
332348143,0,284469,0,0,5262,0,0,0,284469,284469,3447
286287581,0,984921,0,0,8619,0,0,0,984921,984921,121984
276323461,0,0,0,0,1050,0,0,0,0,0,0
273137734,1,555713,0,0,880934,0,0,0,555713,555713,36143
281439191,0,1772881,-111047,0,10005,0,0,0,1772881,1772881,356864
324689030,0,1145140,0,0,2311,0,0,0,1145140,1145140,168542
321849282,0,0,0,0,0,0,0,0,0,0,0
297227961,0,0,0,0,14758,0,0,0,0,0,0
283433306,0,966077,0,0,3038,0,0,0,966077,966077,118215
311881428,0,0,0,0,12377,0,0,0,0,0,0
321453271,0,311040,0,0,20051,0,0,0,311040,311040,6104
295016588,1,0,0,0,546686,0,0,0,0,0,0
284593923,0,0,0,0,414082,0,0,0,0,0,0
285444602,0,498094,0,0,5050,0,0,0,498094,498094,24809
270684534,0,351034,0,0,0,0,0,0,351034,351034,10103
271706335,0,397695,0,0,0,0,0,0,397695,397695,14770
278483986,0,977010,0,0,0,0,0,0,977010,977010,120402
292513748,0,2183050,0,0,61897,0,0,0,2183050,2183050,479915
283816775,0,0,357785,0,67809,0,0,0,352785,352785,10278
267765783,1,295818,0,0,54511,0,0,0,295818,295818,4582
277238806,0,1161719,-126716,0,84614,0,0,0,1161719,1161719,173516
339061843,0,264000,0,0,90000,0,0,0,264000,264000,1400
337207712,0,0,0,0,0,0,0,0,0,0,0
300932136,0,0,0,0,77722,0,0,0,0,0,0
290014953,0,1716078,0,0,18955,0,0,0,1716078,1716078,339823
284764026,0,2336208,-63461,0,0,0,0,0,2336208,2336208,525862
294276489,0,122808310,0,0,0,0,0,0,122808310,122808310,36667493
277021161,0,365750,0,0,8254,0,0,0,365750,365750,11575
282952065,0,647360,0,0,4097,0,0,0,647360,647360,54472
333278821,0,104000,0,0,41173,0,0,0,104000,104000,0
286314941,0,50092187,0,0,0,0,0,0,50092187,50092187,14852656
329996979,0,2761193,0,0,87211,0,0,0,2761193,2761193,653358
271350740,0,724362,0,0,0,0,0,0,724362,724362,69872
337922912,0,0,0,0,28997,0,0,0,0,0,0
308584338,0,0,0,0,812,0,0,0,0,0,0
283312498,0,372000,0,0,0,0,0,0,372000,372000,12200
269874394,1,451920,0,0,331364,0,0,0,451920,451920,20192
305149519,0,0,0,0,0,0,0,0,0,0,0
284396343,0,55174,0,0,369203,0,0,0,55174,55174,0
292976391,0,517717,0,0,0,0,0,0,517717,517717,28543
311293726,0,0,152460,0,0,0,0,0,147460,147460,0
329990902,0,0,0,0,3312,0,0,0,0,0,0
319655476,2,0,0,0,298896,0,0,0,0,0,0
334758519,0,0,0,0,501,0,0,0,0,0,0
270695969,0,1833716,-200000,0,0,0,0,0,1833716,1833716,375115
289642939,0,0,-200000,0,86242,0,0,0,0,0,0
308585619,0,0,0,0,66833,0,0,0,0,0,0
274489316,0,1460490,0,0,153078,0,0,0,1460490,1460490,263147
323397408,0,0,0,0,8128,0,0,0,0,0,0
299073009,0,485866,0,0,0,0,0,0,485866,485866,23587
316333613,0,0,0,0,66296,0,0,0,0,0,0
280606512,1,574255,0,0,66764,0,0,0,574255,574255,39851
288807991,0,1225302,0,0,0,0,0,0,1225302,1225302,192591
326076618,0,0,0,0,0,0,0,0,0,0,0
300482496,0,464443,-75000,0,1130,0,0,0,464443,464443,21444
305989600,0,2192179,-56996,0,84104,0,0,0,2192179,2192179,482654
315891225,0,1081764,0,0,0,0,0,0,1081764,1081764,149529
344792147,0,2441002,0,0,50602,0,0,0,2441002,2441002,557301
320221352,0,0,0,0,377079,0,0,0,0,0,0
295139603,0,1064491,-1379,0,0,0,0,0,1064491,1064491,144347
292156522,0,2799109,0,0,237150,0,0,0,2799109,2799109,664733
301375294,0,741110,0,0,3514,0,0,0,741110,741110,73222
282040999,0,266363,0,0,0,0,0,0,266363,266363,1636
300473826,0,0,0,0,1627,0,0,0,0,0,0
330825287,0,0,0,0,0,0,0,0,0,0,0
285488971,0,537591,-87298,0,1380,0,0,0,537591,537591,32518
281231786,0,0,0,0,8426,0,0,0,0,0,0
315721779,0,0,0,0,0,0,0,0,0,0,0
325237908,0,0,0,0,95233,0,0,0,0,0,0
327534158,0,2118735,-3153,0,15858,0,0,0,2118735,2118735,460620
332253716,0,475200,0,0,33754,0,0,0,475200,475200,22520
293374971,0,682878,0,0,0,0,0,0,682878,682878,61576
280925567,0,0,0,0,545534,0,0,0,0,0,0
297776353,0,462508,0,0,0,0,0,0,462508,462508,21251
328908924,0,0,0,0,0,0,0,0,0,0,0
338649357,0,0,0,0,5746,0,0,0,0,0,0
299325648,1,848600,0,0,56726,0,0,0,848600,848600,94720
292355484,0,1271168,-119963,0,0,0,0,0,1271168,1271168,206350
296734226,0,731130,0,0,0,0,0,0,731130,731130,71226
297758740,0,0,0,0,0,0,0,0,0,0,0
280221161,0,926735,0,0,3757,0,0,0,926735,926735,110347
337824558,0,0,0,0,302668,0,0,0,0,0,0
269220576,0,0,0,0,0,0,0,0,0,0,0
302896469,0,649286,0,0,0,0,0,0,649286,649286,54857
304699405,0,0,0,0,0,0,0,0,0,0,0
289270416,0,876265,0,0,0,0,0,0,876265,876265,100253
282752520,0,267220,0,0,0,0,0,0,267220,267220,1722
280402855,0,1614560,-95333,0,0,0,0,0,1614560,1614560,309368
285106020,0,1181464,0,0,0,0,0,0,1181464,1181464,179439
290366814,0,490733,0,0,0,0,0,0,490733,490733,24073
327617594,1,0,0,0,376887,0,0,0,0,0,0
286669335,0,1876725,-191524,0,149725,0,0,0,1876725,1876725,388018
281581836,0,1855786,-17014,0,22117,0,0,0,1855786,1855786,381736
273660204,1,2963661,0,0,116190,0,0,0,2963661,2963661,714098
320580965,1,0,632220,0,0,0,0,0,627220,627220,50444
274752600,0,0,0,0,9017,0,0,0,0,0,0
294020733,0,397800,0,0,11564,0,0,0,397800,397800,14780
331191653,0,0,0,0,10766,0,0,0,0,0,0
308925581,1,0,432600,0,0,0,0,0,427600,427600,17760
294158727,0,717765,0,0,30761,0,0,0,717765,717765,68553
300546967,1,1117241,0,0,0,0,0,0,1117241,1117241,160172
287241937,0,900000,0,0,54545,0,0,0,900000,900000,289232
322262390,0,3062800,0,0,715708,0,0,0,3062800,3062800,743840
274935260,0,0,0,0,146,0,0,0,0,0,0
324715762,0,484600,0,0,58192,0,0,0,484600,484600,23460
328208789,0,0,0,0,48000,0,0,0,0,0,0
275267380,0,745589,0,0,0,0,0,0,745589,745589,74118
313773534,0,0,116416,0,21753,0,0,0,111416,111416,0
269263238,0,0,0,0,0,0,0,0,0,0,0
291843138,0,478084,0,0,6219,0,0,0,478084,478084,22808
391714151,0,0,0,0,0,0,0,0,0,0,0
274015859,0,853208,0,0,0,0,0,0,853208,853208,95642
295670160,0,3114339,0,0,0,0,0,0,3114339,3114339,759302
273361415,0,1970752,0,0,7865,0,0,0,1970752,1970752,416226
312652530,0,0,0,0,0,0,0,0,0,0,0
300809295,1,0,198779,0,39503,0,0,0,193779,193779,0
295458249,0,1241822,-103242,0,0,0,0,0,1241822,1241822,197547
276240835,0,0,0,0,39724,0,0,0,0,0,0
308238431,0,0,317520,0,292956,0,0,0,312520,312520,6252
299496294,0,663801,0,0,34996,0,0,0,663801,663801,57760
320431471,0,0,0,0,238705,0,0,0,0,0,0
304294625,0,0,0,0,51786,0,0,0,0,0,0
275608293,0,358052,0,0,0,0,0,0,358052,358052,10805
315834803,0,459840,0,0,18650,0,0,0,459840,459840,20984
282423097,0,423735,0,0,0,0,0,0,423735,423735,17374
277595050,0,1928036,-20290,0,47085,0,0,0,1928036,1928036,403411
384461901,0,517281,0,0,0,0,0,0,517281,517281,28456
295884096,0,0,184800,0,278440,0,0,0,179800,179800,0
292940605,0,0,0,0,55000,0,0,0,0,0,0
268955198,0,0,0,0,0,0,0,0,0,0,0
292435169,0,319233,0,0,0,0,0,0,319233,319233,6923
272095405,0,966924,0,0,0,0,0,0,966924,966924,118385
363393459,0,564123,-124000,0,3435,0,0,0,564123,564123,37825
270756468,0,495718,0,0,0,0,0,0,495718,495718,24572
275435459,1,0,116340,0,246196,0,0,0,111340,111340,0
272575963,0,390712,0,0,0,0,0,0,390712,390712,14071
289328142,0,548011,0,0,0,0,0,0,548011,548011,34602
318509789,0,0,0,0,222093,0,0,0,0,0,0
278796949,0,110045647,0,0,0,0,0,0,110045647,110045647,32838694
278349342,0,766336,-90000,0,26343,0,0,0,766336,766336,78267
335760669,1,0,908368,0,265630,0,0,0,903368,903368,105674
292757007,0,27684,0,0,39226,0,0,0,27684,27684,0
311053330,0,1151160,0,0,0,0,0,0,1151160,1151160,170348
336481263,0,513236,0,0,0,0,0,0,513236,513236,27647
304742370,0,240000,0,0,0,0,0,0,240000,240000,0
278272609,0,1018041,-73854,0,72932,0,0,0,1018041,1018041,130412
295713076,0,209460,0,0,0,0,0,0,209460,209460,0
338111625,0,0,0,0,5471,0,0,0,0,0,0
276950581,0,973163,0,0,0,0,0,0,973163,973163,119633
282001766,0,0,0,0,0,0,0,0,0,0,0
278611536,0,0,0,0,0,0,0,0,0,0,0
296228896,0,352702,-7451,0,0,0,0,0,352702,352702,10270
331204965,0,0,0,0,0,0,0,0,0,0,0
299022588,0,584153,0,0,0,0,0,0,584153,584153,41831
309753978,0,0,2244261,0,302444,0,0,0,2239261,2239261,496778
329236489,0,0,0,0,393461,0,0,0,0,0,0
300921924,0,0,0,0,14590,0,0,0,0,0,0
303742753,1,0,0,0,150301,0,0,0,0,0,0
293503312,0,620396,63000,0,12968,0,0,0,678396,678396,60679
313880384,0,481751,0,0,0,0,0,0,481751,481751,23175
271320070,0,3049340,0,0,166091,0,0,0,3049340,3049340,739802
291726152,0,662194,-61755,0,0,0,0,0,662194,662194,57439
325625911,0,265900,0,0,0,0,0,0,265900,265900,1590
286056544,0,1403965,0,0,0,0,0,0,1403965,1403965,246190
306721911,2,246000,538349,0,1024587,0,0,0,779349,779349,82328
331635753,0,0,0,0,4628,0,0,0,0,0,0
277899508,0,610166,0,0,0,0,0,0,610166,610166,47033
271166506,1,600000,0,0,1120919,0,0,0,600000,600000,45000
274645755,1,0,0,0,6209804,0,0,0,0,0,137609
289886214,1,169479,0,0,179304,0,0,0,169479,169479,0
300183605,0,1370793,78750,0,5727,0,0,0,1444543,1444543,258363
327663587,0,60000,0,0,0,0,0,0,60000,60000,0
270986001,0,1262902,0,0,799,0,0,0,1262902,1262902,203871
271528148,1,0,0,0,286167,0,0,0,0,0,0
314834856,0,557128,-54779,0,42606,0,0,0,557128,557128,36426
309492347,0,0,100800,0,0,0,0,0,95800,95800,0
317898571,0,0,0,0,1217,0,0,0,0,0,0
303209585,0,951904,0,0,0,0,0,0,951904,951904,115381
281746697,0,706226,-180392,0,0,0,0,0,706226,706226,66245
304561014,0,0,-88597,0,0,0,0,0,0,0,0
270733719,1,419136,0,0,1173939,0,0,0,419136,419136,16914
304355230,1,1367158,0,0,79001,0,0,0,1367158,1367158,235147
303559991,0,0,239761,0,30530,0,0,0,234761,234761,0
327551135,0,297600,-44088,0,58520,0,0,0,297600,297600,4760
312188645,1,0,147781,0,201233,0,0,0,142781,142781,0
339514947,0,220000,0,0,0,0,0,0,220000,220000,0
325540366,0,0,0,0,0,0,0,0,0,0,0
343942108,0,0,266000,0,27531,0,0,0,261000,261000,1100
301846351,0,0,474424,0,340903,0,0,0,469424,469424,21942
301979149,0,0,0,0,24304,0,0,0,0,0,0
335089027,0,695510,0,0,0,0,0,0,695510,695510,64102
303178075,0,1713853,-25359,0,43939,0,0,0,1713853,1713853,339156
298561408,0,453011,0,0,0,0,0,0,453011,453011,20301
275690430,0,991674,-151424,0,0,0,0,0,991674,991674,123335
274937818,0,536800,0,0,0,0,0,0,536800,536800,32360
298715465,0,0,113400,0,0,0,0,0,108400,108400,0
290373381,0,1493758,0,0,0,0,0,0,1493758,1493758,273127
295026144,0,240600,0,0,22500,0,0,0,240600,240600,0
334560307,0,0,-56354,0,1973,0,0,0,0,0,0
283635328,0,492712,0,0,0,0,0,0,492712,492712,24271
279184942,0,832356,0,0,0,0,0,0,832356,832356,91471
285591209,0,905556,-47880,0,0,0,0,0,905556,905556,106111
285613617,0,319872,0,0,46948,0,0,0,319872,319872,6987
304008812,0,0,0,0,0,0,0,0,0,0,0
325916794,0,0,0,0,1248,0,0,0,0,0,0
280188914,0,895582,0,0,0,0,0,0,895582,895582,104116
308700270,0,0,0,0,8000,0,0,0,0,0,0
330011994,0,0,0,0,0,0,0,0,0,0,0
292242815,0,3443182,0,0,255389,0,0,0,3443182,3443182,857955
300421276,0,0,0,0,6435,0,0,0,0,0,0
295406970,0,1152775,0,0,79851,0,0,0,1152775,1152775,170832
297551178,1,524829,0,0,0,0,0,0,524829,524829,29966
272531008,0,328781,0,0,0,0,0,0,328781,328781,7878
279462536,0,359568,0,0,232,0,0,0,359568,359568,10957
308628418,1,12000,0,0,95138,0,0,0,12000,12000,0
304540889,0,0,0,0,14002,0,0,0,0,0,0
330405002,0,0,0,0,1472,0,0,0,0,0,0
289801544,0,1552412,-200000,0,0,0,0,0,1552412,1552412,290724
341886842,0,0,0,0,0,0,0,0,0,0,0
307400042,0,0,0,0,9648,0,0,0,0,0,0
333289159,0,0,0,0,310,0,0,0,0,0,0
336698519,0,0,140000,0,0,0,0,0,135000,135000,0
295628366,0,240000,0,0,7040,0,0,0,240000,240000,0
295720757,0,1300510,0,0,0,0,0,0,1300510,1300510,215153
283366922,0,251420,0,0,952,0,0,0,251420,251420,142
283513220,0,688188,0,0,0,0,0,0,688188,688188,62638
327263222,0,0,0,0,35276,0,0,0,0,0,0
322377740,0,375861,0,0,535,0,0,0,375861,375861,12586
274165269,0,532591,-68352,0,0,0,0,0,532591,532591,31518
327533224,1,0,325244,0,153106,0,0,0,320244,320244,7024
316185936,1,3657600,2989446,0,2370328,0,0,0,6642046,6642046,1817614
302156142,1,1514539,0,0,73515,0,0,0,1514539,1514539,279362
269562934,0,0,0,0,441520,0,0,0,0,0,0
349123348,0,0,0,0,0,0,0,0,0,0,0
314745220,0,716691,0,0,1822,0,0,0,716691,716691,68338
295474027,1,688551,0,0,0,0,0,0,688551,688551,62710
333867969,0,1281028,-92249,0,0,0,0,0,1281028,1281028,209308
270369272,0,0,0,0,24763,0,0,0,0,0,0
267960647,0,1280199,0,0,0,0,0,0,1280199,1280199,209060
285669861,0,56887178,0,0,0,0,0,0,56887178,56887178,16891153
286338429,0,1030399,0,0,111969,0,0,0,1030399,1030399,134120
289765190,0,1190115,0,0,0,0,0,0,1190115,1190115,182034
330274372,0,280543851,0,0,0,0,0,0,280543851,280543851,83988155
311243946,0,682274,0,0,0,0,0,0,682274,682274,61455
282664770,0,1182604,-32465,0,0,0,0,0,1182604,1182604,179781
288810905,0,700991,0,0,438265,0,0,0,700991,700991,65198
299671194,0,467607,-2400,0,0,0,0,0,467607,467607,21761
345483324,0,159662258,0,0,0,0,0,0,159662258,159662258,47723677
297116078,0,271390,0,0,0,0,0,0,271390,271390,2139
278386136,0,736764,0,0,0,0,0,0,736764,736764,72353
275422264,0,1117929,0,0,53300,0,0,0,1117929,1117929,160379
277060835,0,0,0,0,113302,0,0,0,0,0,0
330014640,1,1402114,3360,0,72606,0,0,0,1402114,1402114,245634
300589863,0,681200,0,0,11654,0,0,0,681200,681200,61240
311552450,0,0,0,0,0,0,0,0,0,0,0
285808903,0,1085585,-69000,0,8109,0,0,0,1085585,1085585,150676
271405408,0,547026,0,0,0,0,0,0,547026,547026,34405
331903341,0,0,0,0,6649,0,0,0,0,0,0
311890657,0,0,0,0,0,0,0,0,0,0,0
330762835,0,0,75600,0,45000,0,0,0,70600,70600,0
294733644,0,2094267,-200000,0,0,0,0,0,2094267,2094267,453280
283146531,0,0,0,0,7576,0,0,0,0,0,0
291531497,0,560437,0,0,0,0,0,0,560437,560437,37087
273935484,0,0,0,0,228250,0,0,0,0,0,0
290228512,0,452605,0,0,0,0,0,0,452605,452605,20260
277860668,0,1261157,-200000,0,32192,0,0,0,1261157,1261157,203347
282583629,0,0,0,0,859178,0,0,0,0,0,0
330362715,0,0,0,0,19240,0,0,0,0,0,0
328824612,0,0,0,0,634,0,0,0,0,0,0
310787929,0,0,0,0,456,0,0,0,0,0,0
303030115,0,0,0,0,321199,0,0,0,0,0,0
296244797,0,590348,-108540,0,0,0,0,0,590348,590348,43070
278570768,0,2977562,0,0,737,0,0,0,2977562,2977562,718269
299612012,0,394055,0,0,0,0,0,0,394055,394055,14406
294782434,0,0,0,0,11217,0,0,0,0,0,0
330089512,0,0,1750000,0,126720,0,0,0,1745000,1745000,570174
273490751,0,968372,0,0,0,0,0,0,968372,968372,118674
324835978,0,1527208,-200000,0,0,0,0,0,1527208,1527208,283162
295543833,0,0,0,0,84756,0,0,0,0,0,0
318915405,0,0,378000,0,38124,0,0,0,373000,373000,12300
278984768,0,0,0,0,0,0,0,0,0,0,0
383759590,0,938570,-180301,0,0,0,0,0,938570,938570,112714
281417130,1,441880,0,0,532307,0,0,0,441880,441880,19188
302981751,0,1469983,-10389,0,43551,0,0,0,1469983,1469983,265995
284820632,0,1379210,-200000,0,35127,0,0,0,1379210,1379210,238763
279006932,2,449100,64610,0,17527,0,0,0,508710,508710,26742
285798081,0,738728,0,0,11703,0,0,0,738728,738728,72746
297113837,0,0,0,0,716556,0,0,0,0,0,0
278507736,0,2125971,-23500,0,63000,0,0,0,2125971,2125971,462791
289773926,0,794721,0,0,0,0,0,0,794721,794721,83944
290235716,0,1533202,-2637,0,0,0,0,0,1533202,1533202,284961
372305650,0,943892,0,0,0,0,0,0,943892,943892,113778
312762221,0,0,84000,0,13650,0,0,0,79000,79000,0
285807722,0,859081,0,0,0,0,0,0,859081,859081,96816
322520105,0,0,0,0,60356,0,0,0,0,0,0
283362197,0,2998436,-46000,0,24239,0,0,0,2998436,2998436,724531
313102171,0,0,0,0,45086,0,0,0,0,0,0
